2021-01-11 13:45:30	14.64,52.93,16.00,61.00,14.90,61.30,14.56,12.77,16.51,12.93,180,3
2021-01-11 13:45:46	14.65,53.13,16.00,61.00,14.80,61.40,14.56,12.77,16.51,12.93,174,3
2021-01-11 13:46:02	14.64,52.99,16.00,61.00,14.80,61.30,14.56,12.77,16.51,12.93,168,3
2021-01-11 13:46:18	14.64,53.09,16.00,61.00,14.80,61.30,14.56,12.77,16.51,12.93,164,3
2021-01-11 13:46:34	14.64,53.09,16.00,61.00,14.80,61.20,14.63,12.77,16.51,12.93,160,3
2021-01-11 13:46:50	14.65,52.48,16.00,61.00,14.80,61.20,14.56,12.77,16.51,12.93,157,3
2021-01-11 13:47:06	14.65,52.53,16.00,61.00,14.80,61.20,14.63,12.77,16.51,12.93,155,3
2021-01-11 13:47:22	14.64,53.02,16.00,61.00,14.80,61.00,14.63,12.77,16.51,12.93,153,3
2021-01-11 13:47:38	14.63,52.57,16.00,61.00,14.80,61.10,14.63,12.77,16.51,12.93,150,3
2021-01-11 13:47:54	14.64,53.13,16.00,61.00,14.80,61.20,14.63,12.77,16.04,12.93,146,3
2021-01-11 13:48:10	14.63,52.61,16.00,61.00,14.80,61.30,14.63,12.77,16.51,12.93,144,3
2021-01-11 13:48:26	14.65,52.91,16.00,61.00,14.80,61.30,14.63,12.77,16.51,12.93,141,3
2021-01-11 13:48:42	14.65,52.51,16.00,61.00,14.80,61.10,14.56,12.77,16.51,12.93,140,3
2021-01-11 13:48:58	14.65,52.92,16.00,61.00,14.80,61.10,14.63,12.77,16.04,12.93,140,3
2021-01-11 13:49:13	14.65,52.88,16.00,61.00,14.80,61.10,14.63,12.77,16.51,12.93,142,3
2021-01-11 13:49:29	14.65,53.12,16.00,61.00,14.80,61.10,14.63,12.77,16.51,12.93,143,3
2021-01-11 13:49:45	14.64,52.67,16.00,61.00,14.90,61.30,14.63,12.77,16.51,12.93,142,3
2021-01-11 13:50:01	14.65,53.08,16.00,61.00,14.80,61.30,14.63,12.77,16.51,12.84,141,3
2021-01-11 13:50:17	14.65,53.13,16.00,61.00,14.80,61.10,14.63,12.77,16.51,12.84,140,3
